GEO,ID,year,month,value
E,S129425,2023,1,8394
E,S129425,2023,2,6897
E,S129425,2023,3,6853
E,S129425,2023,4,6246
E,S129425,2023,5,7446
E,S129425,2023,6,8291
E,S129425,2023,7,8287
E,S129425,2023,8,8021
E,S129425,2023,9,7290
E,S129425,2023,10,5608
E,S129425,2023,11,3178
E,S129425,2023,12,2572
E,S129425,2024,1,2954
E,S129425,2024,2,3695
E,S129425,2024,3,2649
E,S129425,2024,4,3179
E,S129425,2024,5,2769
E,S129425,2024,6,2795
E,S129425,2024,7,4184
E,S129425,2024,8,4950
E,S129425,2024,9,4839
E,S129425,2024,10,5056.899788
E,S129425,2024,11,4971.641744
E,S129425,2024,12,5067.54754
E,S129425,2025,1,5056.50978
E,S129425,2025,2,4642.888214
E,S129425,2025,3,4182.525358
E,S129425,2025,4,5826.982941
E,S129425,2025,5,5198.631912
E,S129425,2025,6,5226.761219
E,S129425,2025,7,5354.937657
E,S129425,2025,8,5358.012773
E,S129425,2025,9,5198.915657
E,S129425,2025,10,5485.997406
E,S129425,2025,11,5333.062898
E,S129425,2025,12,5562.111726
E,S298698,2022,1,5231
E,S298698,2022,2,5288
E,S298698,2022,3,6063
E,S298698,2022,4,4308
E,S298698,2022,5,6942
E,S298698,2022,6,6256
E,S298698,2022,7,6630
E,S298698,2022,8,6558
E,S298698,2022,9,6330
E,S298698,2022,10,6558
E,S298698,2022,11,6513
E,S298698,2022,12,7090
E,S298698,2023,1,7674
E,S298698,2023,2,6345
E,S298698,2023,3,5865
E,S298698,2023,4,6021
E,S298698,2023,5,7128
E,S298698,2023,6,7699
E,S298698,2023,7,7519
E,S298698,2023,8,6201
E,S298698,2023,9,6221
E,S298698,2023,10,5072
E,S298698,2023,11,1726
E,S298698,2023,12,1163
E,S298698,2024,1,1202
E,S298698,2024,2,1281
E,S298698,2024,3,922
E,S298698,2024,4,1501
E,S298698,2024,5,1281
E,S298698,2024,6,1209
E,S298698,2024,7,4286
E,S298698,2024,8,6307
E,S298698,2024,9,6798
E,S298698,2024,10,7099.651714
E,S298698,2024,11,6960.349807
E,S298698,2024,12,7085.727642
E,S298698,2025,1,7103.565506
E,S298698,2025,2,6522.49516
E,S298698,2025,3,5875.76098
E,S298698,2025,4,8185.953717
E,S298698,2025,5,7303.223752
E,S298698,2025,6,7342.740807
E,S298698,2025,7,7522.807645
E,S298698,2025,8,7527.127677
E,S298698,2025,9,7303.622368
E,S298698,2025,10,7706.92506
E,S298698,2025,11,7492.077201
E,S298698,2025,12,7813.853175
E,S275848,2022,1,8239
E,S275848,2022,2,6512
E,S275848,2022,3,8057
E,S275848,2022,4,5353
E,S275848,2022,5,9166
E,S275848,2022,6,8172
E,S275848,2022,7,8571
E,S275848,2022,8,7323
E,S275848,2022,9,6553
E,S275848,2022,10,6246
E,S275848,2022,11,6434
E,S275848,2022,12,6392
E,S275848,2023,1,6828
E,S275848,2023,2,5727
E,S275848,2023,3,5494
E,S275848,2023,4,5091
E,S275848,2023,5,6382
E,S275848,2023,6,6690
E,S275848,2023,7,6696
E,S275848,2023,8,5996
E,S275848,2023,9,5425
E,S275848,2023,10,4224
E,S275848,2023,11,2346
E,S275848,2023,12,2658
E,S275848,2024,1,3213
E,S275848,2024,2,3009
E,S275848,2024,3,2097
E,S275848,2024,4,3242
E,S275848,2024,5,3294
E,S275848,2024,6,3364
E,S275848,2024,7,3651
E,S275848,2024,8,5745
E,S275848,2024,9,5699
E,S275848,2024,10,6000.114066
E,S275848,2024,11,5923.449964
E,S275848,2024,12,6077.156199
E,S275848,2025,1,5955.166199
E,S275848,2025,2,5468.034704
E,S275848,2025,3,4925.854932
E,S275848,2025,4,6862.569908
E,S275848,2025,5,6122.546655
E,S275848,2025,6,6155.675178
E,S275848,2025,7,6306.631475
E,S275848,2025,8,6310.253108
E,S275848,2025,9,6122.880829
E,S275848,2025,10,6460.983512
E,S275848,2025,11,6280.869075
E,S275848,2025,12,6550.625073
E,S481123,2022,1,7677
E,S481123,2022,2,7372
E,S481123,2022,3,8440
E,S481123,2022,4,6372
E,S481123,2022,5,11650
E,S481123,2022,6,9048
E,S481123,2022,7,9598
E,S481123,2022,8,8190
E,S481123,2022,9,8307
E,S481123,2022,10,7763
E,S481123,2022,11,7342
E,S481123,2022,12,7704
E,S481123,2023,1,7873
E,S481123,2023,2,6330
E,S481123,2023,3,6684
E,S481123,2023,4,7513
E,S481123,2023,5,7290
E,S481123,2023,6,8154
E,S481123,2023,7,8165
E,S481123,2023,8,7571
E,S481123,2023,9,6920
E,S481123,2023,10,5453
E,S481123,2023,11,2256
E,S481123,2023,12,2515
E,S481123,2024,1,2679
E,S481123,2024,2,2436
E,S481123,2024,3,2321
E,S481123,2024,4,3579
E,S481123,2024,5,2891
E,S481123,2024,6,3302
E,S481123,2024,7,3618
E,S481123,2024,8,4078
E,S481123,2024,9,4236
E,S481123,2024,10,4454.287612
E,S481123,2024,11,4411.174987
E,S481123,2024,12,4515.79305
E,S481123,2025,1,4426.405338
E,S481123,2025,2,4064.326199
E,S481123,2025,3,3661.33032
E,S481123,2025,4,5100.867894
E,S481123,2025,5,4550.817272
E,S481123,2025,6,4575.441315
E,S481123,2025,7,4687.645364
E,S481123,2025,8,4690.337281
E,S481123,2025,9,4551.065659
E,S481123,2025,10,4802.373427
E,S481123,2025,11,4668.496473
E,S481123,2025,12,4869.002949
E,S608629,2022,1,4370
E,S608629,2022,2,4368
E,S608629,2022,3,5050
E,S608629,2022,4,2422
E,S608629,2022,5,5861
E,S608629,2022,6,5988
E,S608629,2022,7,5503
E,S608629,2022,8,5995
E,S608629,2022,9,6407
E,S608629,2022,10,6765
E,S608629,2022,11,6322
E,S608629,2022,12,6363
E,S608629,2023,1,6765
E,S608629,2023,2,5927
E,S608629,2023,3,5951
E,S608629,2023,4,5101
E,S608629,2023,5,6454
E,S608629,2023,6,6895
E,S608629,2023,7,7089
E,S608629,2023,8,7200
E,S608629,2023,9,6708
E,S608629,2023,10,5642
E,S608629,2023,11,2988
E,S608629,2023,12,3139
E,S608629,2024,1,3674
E,S608629,2024,2,3721
E,S608629,2024,3,3067
E,S608629,2024,4,4020
E,S608629,2024,5,3622
E,S608629,2024,6,3565
E,S608629,2024,7,4666
E,S608629,2024,8,5668
E,S608629,2024,9,6086
E,S608629,2024,10,6360.052094
E,S608629,2024,11,6252.823231
E,S608629,2024,12,6373.443745
E,S608629,2025,1,6359.561587
E,S608629,2025,2,5839.350624
E,S608629,2025,3,5260.35324
E,S608629,2025,4,7328.584042
E,S608629,2025,5,6538.30829
E,S608629,2025,6,6573.686459
E,S608629,2025,7,6734.893693
E,S608629,2025,8,6738.761259
E,S608629,2025,9,6538.665156
E,S608629,2025,10,6899.72726
E,S608629,2025,11,6707.381855
E,S608629,2025,12,6995.456079
E,S145633,2022,1,10058
E,S145633,2022,2,9634
E,S145633,2022,3,10085
E,S145633,2022,4,6393
E,S145633,2022,5,11999
E,S145633,2022,6,8965
E,S145633,2022,7,10658
E,S145633,2022,8,9400
E,S145633,2022,9,8552
E,S145633,2022,10,7929
E,S145633,2022,11,8053
E,S145633,2022,12,8764
E,S145633,2023,1,8864
E,S145633,2023,2,7061
E,S145633,2023,3,7105
E,S145633,2023,4,7723
E,S145633,2023,5,7273
E,S145633,2023,6,7487
E,S145633,2023,7,7110
E,S145633,2023,8,6087
E,S145633,2023,9,5446
E,S145633,2023,10,4503
E,S145633,2023,11,1893
E,S145633,2023,12,2012
E,S145633,2024,1,2333
E,S145633,2024,2,2505
E,S145633,2024,3,2335
E,S145633,2024,4,3804
E,S145633,2024,5,2607
E,S145633,2024,6,2976
E,S145633,2024,7,3025
E,S145633,2024,8,3922
E,S145633,2024,9,3969
E,S145633,2024,10,4173.528689
E,S145633,2024,11,4133.133503
E,S145633,2024,12,4231.157367
E,S145633,2025,1,1873.021102
E,S145633,2025,2,1360.052499
E,S145633,2025,3,3430.552417
E,S145633,2025,4,4779.354266
E,S145633,2025,5,4263.973974
E,S145633,2025,6,4287.045934
E,S145633,2025,7,4392.177632
E,S145633,2025,8,4394.699875
E,S145633,2025,9,4264.206705
E,S145633,2025,10,4499.674252
E,S145633,2025,11,4374.235718
E,S145633,2025,12,4562.104038
E,S514720,2022,1,7599
E,S514720,2022,2,7595
E,S514720,2022,3,8314
E,S514720,2022,4,4574
E,S514720,2022,5,9112
E,S514720,2022,6,7760
E,S514720,2022,7,8634
E,S514720,2022,8,8327
E,S514720,2022,9,7052
E,S514720,2022,10,6462
E,S514720,2022,11,7136
E,S514720,2022,12,7611
E,S514720,2023,1,8407
E,S514720,2023,2,6951
E,S514720,2023,3,6421
E,S514720,2023,4,5760
E,S514720,2023,5,6948
E,S514720,2023,6,7672
E,S514720,2023,7,7721
E,S514720,2023,8,7277
E,S514720,2023,9,6681
E,S514720,2023,10,4796
E,S514720,2023,11,2092
E,S514720,2023,12,2270
E,S514720,2024,1,3193
E,S514720,2024,2,3309
E,S514720,2024,3,2528
E,S514720,2024,4,3542
E,S514720,2024,5,3450
E,S514720,2024,6,4099
E,S514720,2024,7,4132
E,S514720,2024,8,4314
E,S514720,2024,9,4324
E,S514720,2024,10,4562.905906
E,S514720,2024,11,4528.029187
E,S514720,2024,12,4630.587693
E,S514720,2025,1,4518.360878
E,S514720,2025,2,4148.759793
E,S514720,2025,3,3737.39195
E,S514720,2025,4,5206.834933
E,S514720,2025,5,4645.357385
E,S514720,2025,6,4670.492976
E,S514720,2025,7,4785.027987
E,S514720,2025,8,4787.775827
E,S514720,2025,9,4645.610932
E,S514720,2025,10,4902.139447
E,S514720,2025,11,4765.481291
E,S514720,2025,12,4970.153152
E,S566929,2022,1,8339
E,S566929,2022,2,7981
E,S566929,2022,3,9200
E,S566929,2022,4,5978
E,S566929,2022,5,10235
E,S566929,2022,6,8434
E,S566929,2022,7,8620
E,S566929,2022,8,8540
E,S566929,2022,9,7187
E,S566929,2022,10,7048
E,S566929,2022,11,7120
E,S566929,2022,12,7132
E,S566929,2023,1,7413
E,S566929,2023,2,6352
E,S566929,2023,3,6508
E,S566929,2023,4,6383
E,S566929,2023,5,6880
E,S566929,2023,6,7169
E,S566929,2023,7,6902
E,S566929,2023,8,5585
E,S566929,2023,9,5892
E,S566929,2023,10,5117
E,S566929,2023,11,2529
E,S566929,2023,12,2587
E,S566929,2024,1,2997
E,S566929,2024,2,2902
E,S566929,2024,3,2556
E,S566929,2024,4,3080
E,S566929,2024,5,3054
E,S566929,2024,6,3436
E,S566929,2024,7,3874
E,S566929,2024,8,4081
E,S566929,2024,9,4321
E,S566929,2024,10,4545.616326
E,S566929,2024,11,4501.183614
E,S566929,2024,12,4593.50823
E,S566929,2025,1,4515.22603
E,S566929,2025,2,4145.881375
E,S566929,2025,3,3734.79894
E,S566929,2025,4,5203.22242
E,S566929,2025,5,4642.134427
E,S566929,2025,6,4667.252578
E,S566929,2025,7,4781.708125
E,S566929,2025,8,4784.454059
E,S566929,2025,9,4642.387798
E,S566929,2025,10,4898.738333
E,S566929,2025,11,4762.174991
E,S566929,2025,12,4966.70485
E,S419704,2022,1,4563
E,S419704,2022,2,4861
E,S419704,2022,3,5204
E,S419704,2022,4,4128
E,S419704,2022,5,6102
E,S419704,2022,6,5980
E,S419704,2022,7,7252
E,S419704,2022,8,6830
E,S419704,2022,9,6029
E,S419704,2022,10,4809
E,S419704,2022,11,4860
E,S419704,2022,12,5453
E,S419704,2023,1,5340
E,S419704,2023,2,4653
E,S419704,2023,3,4483
E,S419704,2023,4,5431
E,S419704,2023,5,6263
E,S419704,2023,6,7297
E,S419704,2023,7,7230
E,S419704,2023,8,6545
E,S419704,2023,9,5885
E,S419704,2023,10,4376
E,S419704,2023,11,2450
E,S419704,2023,12,3471
E,S419704,2024,1,3751
E,S419704,2024,2,3695
E,S419704,2024,3,2770
E,S419704,2024,4,4133
E,S419704,2024,5,3694
E,S419704,2024,6,4193
E,S419704,2024,7,4746
E,S419704,2024,8,6577
E,S419704,2024,9,5946
E,S419704,2024,10,6252.406546
E,S419704,2024,11,6191.890097
E,S419704,2024,12,6338.740666
E,S419704,2025,1,6213.268682
E,S419704,2025,2,5705.024451
E,S419704,2025,3,5139.3461
E,S419704,2025,4,7160.000118
E,S419704,2025,5,6387.903564
E,S419704,2025,6,6422.467908
E,S419704,2025,7,6579.966793
E,S419704,2025,8,6583.745391
E,S419704,2025,9,6388.252221
E,S419704,2025,10,6741.008592
E,S419704,2025,11,6553.087826
E,S419704,2025,12,6834.535302
E,S629976,2022,1,7728
E,S629976,2022,2,6445
E,S629976,2022,3,7588
E,S629976,2022,4,5045
E,S629976,2022,5,8377
E,S629976,2022,6,7668
E,S629976,2022,7,7651
E,S629976,2022,8,7458
E,S629976,2022,9,6817
E,S629976,2022,10,6681
E,S629976,2022,11,6364
E,S629976,2022,12,6385
E,S629976,2023,1,7302
E,S629976,2023,2,5669
E,S629976,2023,3,5485
E,S629976,2023,4,4835
E,S629976,2023,5,6160
E,S629976,2023,6,6806
E,S629976,2023,7,6523
E,S629976,2023,8,5860
E,S629976,2023,9,5079
E,S629976,2023,10,4515
E,S629976,2023,11,2376
E,S629976,2023,12,2569
E,S629976,2024,1,3183
E,S629976,2024,2,2958
E,S629976,2024,3,2311
E,S629976,2024,4,2894
E,S629976,2024,5,3144
E,S629976,2024,6,3191
E,S629976,2024,7,3660
E,S629976,2024,8,4771
E,S629976,2024,9,5000
E,S629976,2024,10,5258.824306
E,S629976,2024,11,5180.29673
E,S629976,2024,12,5307.53211
E,S629976,2025,1,5224.746621
E,S629976,2025,2,4797.363313
E,S629976,2025,3,4321.683569
E,S629976,2025,4,6020.854455
E,S629976,2025,5,5371.597346
E,S629976,2025,6,5400.662553
E,S629976,2025,7,5533.103593
E,S629976,2025,8,5536.281022
E,S629976,2025,9,5371.890532
E,S629976,2025,10,5668.523875
E,S629976,2025,11,5510.501031
E,S629976,2025,12,5747.17062
E,S123920,2022,1,5920
E,S123920,2022,2,6917
E,S123920,2022,3,6442
E,S123920,2022,4,3815
E,S123920,2022,5,9958
E,S123920,2022,6,7763
E,S123920,2022,7,6784
E,S123920,2022,8,6133
E,S123920,2022,9,6341
E,S123920,2022,10,6492
E,S123920,2022,11,6523
E,S123920,2022,12,6893
E,S123920,2023,1,7959
E,S123920,2023,2,7139
E,S123920,2023,3,5801
E,S123920,2023,4,6395
E,S123920,2023,5,6724
E,S123920,2023,6,5814
E,S123920,2023,7,6250
E,S123920,2023,8,5524
E,S123920,2023,9,5670
E,S123920,2023,10,5136
E,S123920,2023,11,3161
E,S123920,2023,12,3344
E,S123920,2024,1,4184
E,S123920,2024,2,4559
E,S123920,2024,3,3258
E,S123920,2024,4,4430
E,S123920,2024,5,4456
E,S123920,2024,6,3693
E,S123920,2024,7,3362
E,S123920,2024,8,3623
E,S123920,2024,9,4486
E,S123920,2024,10,4622.013966
E,S123920,2024,11,4415.947064
E,S123920,2024,12,4516.641322
E,S123920,2025,1,4687.642669
E,S123920,2025,2,4304.194364
E,S123920,2025,3,3877.414498
E,S123920,2025,4,5401.910617
E,S123920,2025,5,4819.397139
E,S123920,2025,6,4845.474442
E,S123920,2025,7,4964.300544
E,S123920,2025,8,4967.151333
E,S123920,2025,9,4819.660186
E,S123920,2025,10,5085.79962
E,S123920,2025,11,4944.021525
E,S123920,2025,12,5156.361481
E,S433412,2022,1,7038
E,S433412,2022,2,7559
E,S433412,2022,3,8720
E,S433412,2022,4,5877
E,S433412,2022,5,11683
E,S433412,2022,6,8756
E,S433412,2022,7,10128
E,S433412,2022,8,8260
E,S433412,2022,9,7557
E,S433412,2022,10,6818
E,S433412,2022,11,6766
E,S433412,2022,12,6629
E,S433412,2023,1,7848
E,S433412,2023,2,6502
E,S433412,2023,3,7062
E,S433412,2023,4,8486
E,S433412,2023,5,7659
E,S433412,2023,6,8001
E,S433412,2023,7,8216
E,S433412,2023,8,7227
E,S433412,2023,9,7233
E,S433412,2023,10,6214
E,S433412,2023,11,2812
E,S433412,2023,12,2211
E,S433412,2024,1,2332
E,S433412,2024,2,2601
E,S433412,2024,3,2180
E,S433412,2024,4,3537
E,S433412,2024,5,2690
E,S433412,2024,6,2928
E,S433412,2024,7,2999
E,S433412,2024,8,3234
E,S433412,2024,9,3189
E,S433412,2024,10,3355.553455
E,S433412,2024,11,3314.305192
E,S433412,2024,12,3399.611809
E,S433412,2025,1,3332.343395
E,S433412,2025,2,3059.758321
E,S433412,2025,3,2756.36978
E,S433412,2025,4,3840.100971
E,S433412,2025,5,3426.004787
E,S433412,2025,6,3444.542576
E,S433412,2025,7,3529.013472
E,S433412,2025,8,3531.040036
E,S433412,2025,9,3426.191782
E,S433412,2025,10,3615.384527
E,S433412,2025,11,3514.597557
E,S433412,2025,12,3665.545422
E,S250971,2022,1,7011
E,S250971,2022,2,6932
E,S250971,2022,3,8644
E,S250971,2022,4,4985
E,S250971,2022,5,11274
E,S250971,2022,6,7933
E,S250971,2022,7,8783
E,S250971,2022,8,7718
E,S250971,2022,9,7540
E,S250971,2022,10,7063
E,S250971,2022,11,6516
E,S250971,2022,12,6385
E,S250971,2023,1,6638
E,S250971,2023,2,5475
E,S250971,2023,3,5945
E,S250971,2023,4,6936
E,S250971,2023,5,6509
E,S250971,2023,6,6762
E,S250971,2023,7,6623
E,S250971,2023,8,6215
E,S250971,2023,9,5892
E,S250971,2023,10,5016
E,S250971,2023,11,1717
E,S250971,2023,12,1969
E,S250971,2024,1,2548
E,S250971,2024,2,2555
E,S250971,2024,3,2231
E,S250971,2024,4,3770
E,S250971,2024,5,3033
E,S250971,2024,6,2935
E,S250971,2024,7,3309
E,S250971,2024,8,3888
E,S250971,2024,9,4061
E,S250971,2024,10,4273.046196
E,S250971,2024,11,4210.91256
E,S250971,2024,12,4314.334261
E,S250971,2025,1,4243.539206
E,S250971,2025,2,3896.418483
E,S250971,2025,3,3510.071395
E,S250971,2025,4,4890.137988
E,S250971,2025,5,4362.811365
E,S250971,2025,6,4386.418125
E,S250971,2025,7,4493.986738
E,S250971,2025,8,4496.567446
E,S250971,2025,9,4363.04949
E,S250971,2025,10,4603.975091
E,S250971,2025,11,4475.628937
E,S250971,2025,12,4667.851978
E,S369293,2022,1,5654
E,S369293,2022,2,4586
E,S369293,2022,3,5006
E,S369293,2022,4,3871
E,S369293,2022,5,7259
E,S369293,2022,6,6180
E,S369293,2022,7,8453
E,S369293,2022,8,8276
E,S369293,2022,9,6607
E,S369293,2022,10,5021
E,S369293,2022,11,4705
E,S369293,2022,12,4856
E,S369293,2023,1,5265
E,S369293,2023,2,3844
E,S369293,2023,3,3621
E,S369293,2023,4,4977
E,S369293,2023,5,5109
E,S369293,2023,6,5596
E,S369293,2023,7,7407
E,S369293,2023,8,7017
E,S369293,2023,9,6083
E,S369293,2023,10,3928
E,S369293,2023,11,2673
E,S369293,2023,12,2602
E,S369293,2024,1,3095
E,S369293,2024,2,2912
E,S369293,2024,3,2755
E,S369293,2024,4,3310
E,S369293,2024,5,3532
E,S369293,2024,6,3879
E,S369293,2024,7,4485
E,S369293,2024,8,4398
E,S369293,2024,9,5377
E,S369293,2024,10,5674.696491
E,S369293,2024,11,5630.684609
E,S369293,2024,12,5759.462322
E,S369293,2025,1,5618.692516
E,S369293,2025,2,5159.084506
E,S369293,2025,3,4647.53851
E,S369293,2025,4,6474.826881
E,S369293,2025,5,5776.615786
E,S369293,2025,6,5807.872509
E,S369293,2025,7,5950.299604
E,S369293,2025,8,5953.716611
E,S369293,2025,9,5776.931079
E,S369293,2025,10,6095.930575
E,S369293,2025,11,5925.992808
E,S369293,2025,12,6180.507285
E,S457052,2022,1,6776
E,S457052,2022,2,7205
E,S457052,2022,3,7669
E,S457052,2022,4,6895
E,S457052,2022,5,9734
E,S457052,2022,6,6838
E,S457052,2022,7,7835
E,S457052,2022,8,6143
E,S457052,2022,9,6219
E,S457052,2022,10,6132
E,S457052,2022,11,6280
E,S457052,2022,12,6536
E,S457052,2023,1,7594
E,S457052,2023,2,5756
E,S457052,2023,3,5461
E,S457052,2023,4,6631
E,S457052,2023,5,6245
E,S457052,2023,6,6255
E,S457052,2023,7,6308
E,S457052,2023,8,5434
E,S457052,2023,9,5137
E,S457052,2023,10,4767
E,S457052,2023,11,2795
E,S457052,2023,12,2789
E,S457052,2024,1,3157
E,S457052,2024,2,3037
E,S457052,2024,3,3130
E,S457052,2024,4,3763
E,S457052,2024,5,3201
E,S457052,2024,6,3588
E,S457052,2024,7,3656
E,S457052,2024,8,3795
E,S457052,2024,9,4191
E,S457052,2024,10,4394.750455
E,S457052,2024,11,4339.94857
E,S457052,2024,12,4451.470068
E,S457052,2025,1,4379.382618
E,S457052,2025,2,4021.149929
E,S457052,2025,3,3622.435167
E,S457052,2025,4,5046.680204
E,S457052,2025,5,4502.472896
E,S457052,2025,6,4526.835352
E,S457052,2025,7,4637.847432
E,S457052,2025,8,4640.510752
E,S457052,2025,9,4502.718644
E,S457052,2025,10,4751.356712
E,S457052,2025,11,4618.901964
E,S457052,2025,12,4817.278414
E,S352619,2022,1,6061
E,S352619,2022,2,5627
E,S352619,2022,3,5787
E,S352619,2022,4,3590
E,S352619,2022,5,7303
E,S352619,2022,6,6894
E,S352619,2022,7,9042
E,S352619,2022,8,7395
E,S352619,2022,9,6185
E,S352619,2022,10,5678
E,S352619,2022,11,5617
E,S352619,2022,12,5231
E,S352619,2023,1,5272
E,S352619,2023,2,4784
E,S352619,2023,3,4214
E,S352619,2023,4,5571
E,S352619,2023,5,5545
E,S352619,2023,6,6959
E,S352619,2023,7,7323
E,S352619,2023,8,6529
E,S352619,2023,9,5884
E,S352619,2023,10,4122
E,S352619,2023,11,2371
E,S352619,2023,12,2701
E,S352619,2024,1,4106
E,S352619,2024,2,3426
E,S352619,2024,3,2107
E,S352619,2024,4,3892
E,S352619,2024,5,3720
E,S352619,2024,6,4406
E,S352619,2024,7,4547
E,S352619,2024,8,5565
E,S352619,2024,9,4560
E,S352619,2024,10,4789.051831
E,S352619,2024,11,4742.007565
E,S352619,2024,12,4846.798755
E,S352619,2025,1,4764.968919
E,S352619,2025,2,4375.195341
E,S352619,2025,3,3941.375415
E,S352619,2025,4,5491.019263
E,S352619,2025,5,4898.89678
E,S352619,2025,6,4925.404248
E,S352619,2025,7,5046.190477
E,S352619,2025,8,5049.088292
E,S352619,2025,9,4899.164166
E,S352619,2025,10,5169.693774
E,S352619,2025,11,5025.57694
E,S352619,2025,12,5241.419606
E,S529353,2022,1,5823
E,S529353,2022,2,6890
E,S529353,2022,3,7342
E,S529353,2022,4,5802
E,S529353,2022,5,8677
E,S529353,2022,6,6762
E,S529353,2022,7,8318
E,S529353,2022,8,7114
E,S529353,2022,9,6592
E,S529353,2022,10,6128
E,S529353,2022,11,6587
E,S529353,2022,12,7100
E,S529353,2023,1,6382
E,S529353,2023,2,5242
E,S529353,2023,3,4817
E,S529353,2023,4,6458
E,S529353,2023,5,5118
E,S529353,2023,6,5773
E,S529353,2023,7,5449
E,S529353,2023,8,4989
E,S529353,2023,9,4833
E,S529353,2023,10,3794
E,S529353,2023,11,2637
E,S529353,2023,12,3016
E,S529353,2024,1,3757
E,S529353,2024,2,3609
E,S529353,2024,3,3362
E,S529353,2024,4,4617
E,S529353,2024,5,3069
E,S529353,2024,6,4147
E,S529353,2024,7,3957
E,S529353,2024,8,4255
E,S529353,2024,9,4190
E,S529353,2024,10,4406.894768
E,S529353,2024,11,4341.088659
E,S529353,2024,12,4447.711908
E,S529353,2025,1,4378.337669
E,S529353,2025,2,4020.190456
E,S529353,2025,3,3621.570831
E,S529353,2025,4,5045.476033
E,S529353,2025,5,4501.398576
E,S529353,2025,6,4525.755219
E,S529353,2025,7,4636.740811
E,S529353,2025,8,4639.403496
E,S529353,2025,9,4501.644266
E,S529353,2025,10,4750.223007
E,S529353,2025,11,4617.799864
E,S529353,2025,12,4816.12898
E,S439380,2022,1,6807
E,S439380,2022,2,6543
E,S439380,2022,3,6978
E,S439380,2022,4,4328
E,S439380,2022,5,8703
E,S439380,2022,6,7333
E,S439380,2022,7,8071
E,S439380,2022,8,6976
E,S439380,2022,9,6388
E,S439380,2022,10,6349
E,S439380,2022,11,6077
E,S439380,2022,12,6468
E,S439380,2023,1,6774
E,S439380,2023,2,5486
E,S439380,2023,3,5320
E,S439380,2023,4,5200
E,S439380,2023,5,6208
E,S439380,2023,6,6276
E,S439380,2023,7,6120
E,S439380,2023,8,5648
E,S439380,2023,9,5199
E,S439380,2023,10,4784
E,S439380,2023,11,2997
E,S439380,2023,12,2792
E,S439380,2024,1,3050
E,S439380,2024,2,2962
E,S439380,2024,3,2567
E,S439380,2024,4,3230
E,S439380,2024,5,3380
E,S439380,2024,6,3902
E,S439380,2024,7,4175
E,S439380,2024,8,4059
E,S439380,2024,9,4126
E,S439380,2024,10,4354.403257
E,S439380,2024,11,4336.564111
E,S439380,2024,12,4438.705061
E,S439380,2025,1,4311.460912
E,S439380,2025,2,3958.784206
E,S439380,2025,3,3566.253281
E,S439380,2025,4,4968.409096
E,S439380,2025,5,4432.64213
E,S439380,2025,6,4456.626739
E,S439380,2025,7,4565.917085
E,S439380,2025,8,4568.539099
E,S439380,2025,9,4432.884067
E,S439380,2025,10,4677.665901
E,S439380,2025,11,4547.265451
E,S439380,2025,12,4742.565196
E,S605557,2022,1,6782
E,S605557,2022,2,4183
E,S605557,2022,3,4731
E,S605557,2022,4,3597
E,S605557,2022,5,7627
E,S605557,2022,6,5347
E,S605557,2022,7,6326
E,S605557,2022,8,5320
E,S605557,2022,9,4788
E,S605557,2022,10,4626
E,S605557,2022,11,4210
E,S605557,2022,12,4867
E,S605557,2023,1,5534
E,S605557,2023,2,4266
E,S605557,2023,3,4280
E,S605557,2023,4,5031
E,S605557,2023,5,5513
E,S605557,2023,6,6011
E,S605557,2023,7,5910
E,S605557,2023,8,5835
E,S605557,2023,9,5239
E,S605557,2023,10,4284
E,S605557,2023,11,2534
E,S605557,2023,12,2888
E,S605557,2024,1,3639
E,S605557,2024,2,3516
E,S605557,2024,3,2885
E,S605557,2024,4,4166
E,S605557,2024,5,3732
E,S605557,2024,6,4567
E,S605557,2024,7,4894
E,S605557,2024,8,4791
E,S605557,2024,9,5251
E,S605557,2024,10,5541.123713
E,S605557,2024,11,5498.769954
E,S605557,2024,12,5623.315446
E,S605557,2025,1,5487.028902
E,S605557,2025,2,5038.190951
E,S605557,2025,3,4538.632084
E,S605557,2025,4,6323.101349
E,S605557,2025,5,5641.251533
E,S605557,2025,6,5671.775813
E,S605557,2025,7,5810.865393
E,S605557,2025,8,5814.202329
E,S605557,2025,9,5641.559437
E,S605557,2025,10,5953.083773
E,S605557,2025,11,5787.128182
E,S605557,2025,12,6035.678585
E,S351790,2022,1,1598
E,S351790,2022,2,5544
E,S351790,2022,3,6123
E,S351790,2022,4,6364
E,S351790,2022,5,11291
